22.8735,773
22.9834,774
23.1042,775
23.2141,776
23.324,777
23.4338,779
23.5602,780
23.67,780
23.7799,781
23.8898,781
23.9996,781
24.1205,781
24.2303,781
24.3402,781
24.4501,781
24.5764,781
24.6863,781
24.7961,781
24.906,782
25.0104,784
25.1367,785
25.2466,786
25.3564,787
25.4663,788
25.5927,789
25.7025,790
25.8124,791
25.9167,791
26.0266,791
26.153,791
26.2628,791
26.3727,791
26.4825,791
26.6089,791
26.7188,791
26.8231,791
26.933,791
27.0593,791
27.1692,793
27.2791,796
27.3889,796
27.4988,797
27.6086,799
27.7295,800
27.8394,801
27.9492,802
28.0591,803
28.1689,803
28.2953,804
28.4052,804
28.515,804
28.6249,804
28.7292,804
28.8556,804
28.9655,804
29.0753,805
29.1852,806
29.295,807
29.4214,810
29.5312,813
29.6356,814
29.7455,814
29.8553,815
29.9817,816
30.0916,817
30.2014,817
30.3113,818
30.4211,819
30.542,822
30.6519,823
30.7617,823
30.8716,826
30.9814,827
31.1078,828
31.2177,829
31.3275,829
31.4374,830
31.5582,831
31.6681,831
31.778,832
31.8878,833
31.9977,834
32.124,836
32.2339,839
32.3438,840
32.4481,840
32.5745,841
32.6843,842
32.7942,843
32.9041,844
33.0139,844
33.1403,844
33.2446,844
33.3545,844
33.4644,844
33.5907,844
33.7006,845
33.8104,847
33.9203,849
34.0302,852
34.151,853
34.2609,853
34.3707,855
34.4806,856
34.6069,857
34.7168,858
34.8267,859
34.9365,862
35.0464,863
35.1672,864
35.2771,865
35.387,865
35.4968,866
35.6232,867
35.733,870
35.8429,874
35.9528,876
36.0736,876
36.1835,877
36.2933,878
36.4032,879
36.5131,880
36.6229,880
36.7493,880
36.8591,880
36.9635,880
37.0734,882
37.1832,884
37.3096,888
37.4194,889
37.5293,889
37.6392,890
37.749,891
37.8699,892
37.9797,894
38.0896,896
38.1995,900
38.3093,903
38.4357,903
38.5455,903
38.6554,904
38.7653,906
38.8696,907
38.996,907
39.1058,907
39.2157,907
39.3256,908
39.4354,908
39.5618,910
39.6716,912
39.776,915
39.8859,917
39.9957,917
40.1221,918
40.2319,919
40.3418,921
40.4517,922
40.578,924
40.6714,926
40.7812,929
40.8856,930
40.9955,931
41.1053,931
41.2152,932
41.3251,933
41.4349,935
41.5448,936
41.6547,939
41.7645,940
41.8744,941
41.9843,941
42.0776,942
42.1875,943
42.2919,944
42.4017,947
42.5116,949
42.6215,951
42.7313,953
42.8412,953
42.951,954
43.0609,956
43.1708,959
43.2806,962
43.3905,965
43.4839,966
43.5938,967
43.6981,967
43.808,969
43.9178,972
44.0277,974
44.1376,976
44.2474,979
44.3573,980
44.4672,980
44.577,982
44.6869,985
44.7968,986
44.9011,989
45.011,992
45.1208,994
45.2307,994
45.3406,996
45.4504,999
45.5768,1003
45.6866,1004
45.7965,1005
45.9009,1006
46.0107,1007
46.1206,1009
46.2469,1011
46.3568,1012
46.4667,1014
46.5765,1016
46.6864,1018
46.7963,1022
46.9171,1027
47.027,1030
47.1368,1030
47.2467,1030
47.3566,1032
47.4829,1034
47.5928,1038
47.7026,1041
47.8125,1043
47.9169,1043
48.0267,1045
48.1531,1047
48.2629,1050
48.3728,1054
48.4827,1056
48.5925,1056
48.7024,1057
48.8232,1059
48.9331,1061
49.043,1066
49.1528,1070
49.2627,1071
49.389,1072
49.4989,1074
49.6088,1075
49.7186,1076
49.823,1078
49.9329,1079
50.0427,1075
50.1691,1069
50.2789,1068
50.3888,1075
50.4987,1087
50.6909,0
50.8008,0
50.8228,1093
50.9491,1094
51.059,1101
51.1688,1108
51.2787,1107
51.3885,1106
51.4984,1108
51.6083,1114
51.7291,1116
51.839,1113
51.9489,1116
52.0587,1122
52.1686,1123
52.2784,1126
52.4048,1130
52.5146,1127
52.6245,1125
52.7344,1127
52.8387,1132
52.9486,1139
53.0585,1144
53.1848,1145
53.2947,1144
53.4045,1149
53.5144,1157
53.6243,1160
53.7341,1160
53.855,1161
53.9648,1165
54.0747,1169
54.1846,1171
54.2944,1172
54.4043,1176
54.5306,1181
54.6405,1183
54.7449,1185
54.8547,1189
54.9646,1192
55.0745,1194
55.2008,1198
55.3107,1203
55.4205,1204
55.5304,1204
55.6403,1207
55.7446,1212
55.871,1217
55.9808,1219
56.0907,1222
56.2006,1225
56.3104,1227
56.4368,1230
56.5466,1234
56.651,1238
56.7609,1242
56.8707,1247
56.9806,1251
57.1069,1252
57.2168,1254
57.3267,1258
57.4365,1261
57.5464,1264
57.6562,1270
57.7771,1273
57.887,1274
57.9968,1279
58.1067,1285
58.2166,1288
58.3429,1290
58.4528,1294
58.5571,1300
58.667,1306
58.7769,1311
58.8867,1313
58.9966,1315
59.1229,1319
59.2328,1324
59.3427,1328
59.4525,1332
59.5624,1337
59.6667,1340
59.7766,1346
59.903,1352
60.0128,1355
60.1227,1360
60.2325,1365
60.3424,1372
60.4523,1377
60.5621,1381
60.683,1385
60.7928,1389
60.9027,1393
61.0126,1396
61.1224,1400
61.2323,1406
61.3586,1411
61.4685,1417
61.5729,1423
61.6827,1429
61.7926,1435
61.9025,1440
62.1552,0
62.2485,1446
62.265,0
62.3584,1457
62.4683,1468
62.5781,1473
62.6825,1475
62.8088,1474
62.9187,1473
63.0286,1472
63.1549,1472
63.2648,1468
63.3746,1463
63.4955,1464
63.6053,1466
63.7317,1464
63.8416,1461
63.9514,1459
64.0778,1458
64.1821,1453
64.3085,1442
64.4183,1437
64.5282,1440
64.6545,1441
64.7644,1437
64.8853,1433
64.9951,1430
65.105,1429
22.9834,775
23.0933,776
23.2031,776
23.324,777
23.4338,779
23.5437,780
23.6536,780
23.7634,781
23.8898,781
23.9996,781
24.104,781
24.2139,781
24.3402,781
24.4501,781
24.5599,781
24.6698,781
24.7797,782
24.906,784
25.0104,784
25.1202,784
25.2301,786
25.3564,787
25.4663,789
25.5762,790
25.686,791
25.7959,791
25.9167,791
26.0266,792
26.1365,792
26.2463,792
26.3727,792
26.4825,792
26.5924,792
26.7023,791
26.8231,791
26.933,791
27.0428,791
27.1527,793
27.2626,795
27.3724,797
27.4988,798
27.6086,799
27.7185,801
27.8229,802
27.9327,802
28.0591,803
28.1689,803
28.2788,804
28.3887,804
28.4985,804
28.6249,804
28.7292,804
28.8391,804
28.949,805
29.0588,806
29.1852,807
29.295,808
29.4049,810
29.5148,813
29.6246,814
29.7455,814
29.8553,815
29.9652,816
30.0751,817
30.1849,817
30.3113,818
30.4211,819
30.531,821
30.6354,823
30.7452,824
30.8716,826
30.9814,827
31.0913,828
31.2012,829
31.3275,830
31.4374,830
31.5417,831
31.6516,831
31.7615,831
31.8878,833
31.9977,834
32.1075,837
32.2174,839
32.3438,840
32.4481,840
32.558,841
32.6678,843
32.7777,843
32.9041,844
33.0139,844
33.1238,844
33.2336,844
33.3545,845
33.4644,845
33.5742,845
33.6841,845
33.7939,847
33.9203,850
34.0302,853
34.14,853
34.2499,854
34.3707,855
34.4806,856
34.5905,857
34.7003,858
34.8102,860
34.9365,862
35.0464,863
35.1562,864
35.2606,865
35.387,865
35.4968,866
35.6067,868
35.7166,871
35.8429,874
35.9528,875
36.0571,875
36.167,876
36.2769,878
36.4032,879
36.5131,880
36.6229,880
36.7328,880
36.8591,880
36.9635,881
37.0734,882
37.1832,885
37.2931,888
37.4194,889
37.5293,890
37.6392,890
37.749,892
37.8699,893
37.9797,895
38.0896,897
38.1995,900
38.3093,903
38.4357,903
38.5455,903
38.6554,905
38.7653,906
38.8861,906
38.996,907
39.1058,907
39.2157,907
39.3256,908
39.4519,908
39.5618,909
39.6716,912
39.776,916
39.9023,917
40.0122,917
40.1221,918
40.2319,919
40.3583,921
40.4517,922
40.5615,924
40.6714,927
40.7812,929
40.8856,930
40.9955,931
41.1053,932
41.2152,933
41.3251,934
41.4185,935
41.5283,937
41.6382,939
41.748,940
41.8579,941
41.9678,942
42.0776,943
42.1875,943
42.2919,943
42.4017,945
42.4951,949
42.605,952
42.7148,952
42.8247,953
42.9346,954
43.0444,956
43.1543,959
43.2642,963
43.374,965
43.4839,966
43.5773,967
43.6871,968
43.7915,969
43.9014,972
44.0112,975
44.1211,976
44.231,978
44.3408,980
44.4507,980
44.5605,982
44.6704,984
44.7803,986
44.8901,990
45,992
45.1044,993
45.2142,994
45.3241,996
45.4504,999
45.5603,1001
45.6702,1003
45.78,1005
45.8899,1006
45.9998,1007
46.1041,1008
46.2305,1010
46.3403,1011
46.4502,1014
46.5601,1016
46.6699,1018
46.7798,1022
46.8896,1028
47.0105,1031
47.1204,1030
47.2302,1029
47.3401,1031
47.45,1034
47.5598,1039
47.6862,1042
47.796,1043
47.9059,1043
48.0103,1044
48.1201,1047
48.23,1050
48.3398,1051
48.4662,1053
48.576,1054
48.6859,1054
48.7958,1055
48.9056,1053
49.0155,1053
49.1364,1060
49.2462,1065
49.4495,0
49.5648,0
49.6747,0
49.6857,1069
49.812,1073
49.9219,1076
50.0262,1073
50.1361,1068
50.246,1067
50.3558,1068
50.4822,1069
50.592,1072
50.7019,1081
50.8118,1090
50.9216,1091
51.1359,0
51.2512,0
51.2622,1097
51.3721,1106
51.4819,1108
51.5918,1114
51.7181,1116
51.828,1113
51.9324,1116
52.0422,1121
52.1521,1122
52.262,1125
52.3883,1129
52.4982,1128
52.608,1127
52.7179,1129
52.8278,1133
52.9321,1139
53.0585,1144
53.1683,1145
53.2782,1144
53.3881,1149
53.4979,1157
53.6243,1161
53.7341,1161
53.8385,1163
53.9484,1167
54.0582,1170
54.1681,1171
54.2944,1172
54.4043,1176
54.5142,1181
54.624,1183
54.7339,1186
54.8438,1190
54.9646,1192
55.0745,1195
55.1843,1200
55.2942,1204
55.4041,1204
55.5139,1204
55.6403,1207
55.7446,1213
55.8545,1217
55.9644,1218
56.0742,1221
56.2006,1225
56.3104,1227
56.4203,1229
56.5302,1233
56.64,1238
56.7499,1242
56.8707,1247
56.9806,1252
57.0905,1253
57.2003,1254
57.3102,1258
57.42,1261
57.5464,1264
57.6562,1269
57.7606,1273
57.8705,1275
57.9803,1280
58.1067,1285
58.2166,1288
58.3264,1290
58.4363,1294
58.5461,1300
58.656,1307
58.7604,1312
58.8867,1314
58.9966,1314
59.1064,1318
59.2163,1324
59.3262,1329
59.436,1333
59.5459,1338
59.6667,1343
59.7766,1348
59.8865,1353
59.9963,1356
60.1062,1360
60.2161,1365
60.3259,1372
60.4523,1377
60.5621,1381
60.6665,1387
60.7764,1393
60.8862,1401
60.9961,1413
61.1224,1418
61.3422,1422
61.3696,0
61.452,1432
61.5619,1433
61.6718,1431
61.7761,1436
61.9025,1440
62.0123,1443
62.1222,1448
62.2321,1452
62.3419,1451
62.4518,1443
62.5781,1438
62.6825,1437
62.7924,1437
62.9187,1436
63.0286,1436
63.1384,1435
63.2648,1435
63.3746,1435
63.4955,1431
63.6053,1425
63.7152,1424
63.8416,1425
63.9514,1424
64.0613,1417
64.1821,1408
64.292,1408
64.4183,1407
64.5282,1402
64.6381,1401
64.7644,1401
64.8743,1401
64.9841,1402
65.105,1409
65.2148,1422
22.9504,775
23.0768,776
23.1866,776
23.2965,777
23.4009,779
23.5107,780
23.6371,780
23.7469,781
23.8568,781
23.9667,781
24.093,781
24.2029,781
24.3073,781
24.4171,781
24.527,781
24.6533,781
24.7632,782
24.873,783
24.9829,783
25.1093,784
25.2136,786
25.3235,787
25.4333,788
25.5432,789
25.6696,790
25.7794,791
25.8893,791
25.9991,791
26.12,791
26.2299,791
26.3397,791
26.4496,791
26.5759,791
26.6858,791
26.7957,791
26.9055,791
27.0154,791
27.1198,793
27.2461,796
27.356,798
27.4658,798
27.5757,799
27.6855,801
27.8119,802
27.9218,803
28.0261,803
28.136,803
28.2458,804
28.3722,804
28.4821,804
28.5919,804
28.7018,804
28.8116,804
28.9325,805
29.0424,806
29.1522,807
29.2621,809
29.3719,811
29.4983,813
29.6082,814
29.718,815
29.8279,816
29.9323,816
30.0586,817
30.1685,817
30.2783,818
30.3882,819
30.498,823
30.6244,824
30.7343,824
30.8386,826
30.9485,827
31.0748,828
31.1847,829
31.2946,830
31.4044,830
31.5143,831
31.6406,831
31.745,831
31.8549,832
31.9647,833
32.0911,836
32.2009,839
32.3108,840
32.4207,840
32.5305,841
32.6514,842
32.7612,843
32.8711,844
32.981,844
33.1073,844
33.2172,844
33.327,845
33.4369,845
33.5468,845
33.6676,845
33.7775,847
33.8873,850
33.9972,853
34.1235,853
34.2334,854
34.3433,855
34.4531,856
34.5575,857
34.6838,858
34.7937,859
34.9036,861
35.0134,862
35.1398,864
35.2496,864
35.354,865
35.4639,866
35.5902,867
35.7001,871
35.8099,875
35.9198,876
36.0297,876
36.1395,877
36.2604,878
36.3702,879
36.4801,880
36.59,880
36.6998,880
36.8262,880
36.936,880
37.0459,882
37.1558,885
37.2656,888
37.3865,889
37.4963,889
37.6062,890
37.7161,891
37.8259,893
37.9523,894
38.0621,897
38.1665,901
38.2764,903
38.3862,903
38.5126,904
38.6224,905
38.7323,906
38.8422,907
38.952,907
39.0729,908
39.1827,908
39.2926,908
39.4025,908
39.5123,910
39.6387,913
39.7485,916
39.8584,917
39.9683,917
40.0891,918
40.1825,919
40.2924,921
40.4022,922
40.5121,924
40.6219,927
40.7318,929
40.8417,930
40.9515,931
41.0614,931
41.1713,932
41.2811,933
41.3855,935
41.4954,937
41.5887,939
41.6986,940
41.8085,941
41.9183,941
42.0282,942
42.1381,942
42.2479,943
42.3578,945
42.4677,949
42.5775,950
42.6874,951
42.7917,953
42.9016,954
42.995,955
43.1049,957
43.2147,961
43.3246,964
43.4344,965
43.5443,966
43.6542,967
43.764,968
43.8739,970
43.9838,974
44.0936,976
44.198,977
44.3079,979
44.4177,980
44.5276,981
44.6375,982
44.7473,985
44.8572,988
44.967,990
45.0769,992
45.1978,993
45.3076,994
45.4175,997
45.5273,1001
45.6372,1003
45.7471,1004
45.8569,1005
45.9833,1006
46.0931,1007
46.203,1008
46.3074,1010
46.4172,1012
46.5271,1014
46.637,1016
46.7633,1018
46.8732,1022
46.983,1027
47.0929,1029
47.2028,1024
47.3071,1019
47.4335,1025
47.5433,1027
47.6532,1021
47.7631,1018
47.8729,1018
47.9828,1024
48.0927,1035
48.2135,1043
48.3234,1041
48.4332,1034
48.5431,1030
48.653,1030
48.7628,1035
48.8892,1043
48.999,1043
49.1089,1044
49.2188,1055
49.3231,1059
49.433,1052
49.5428,1056
49.6692,1067
49.8065,0
49.9164,0
49.9988,1071
50.1086,1070
50.2185,1071
50.3668,0
50.4492,1090
50.5591,1102
50.6689,1093
50.7788,1092
50.9271,0
50.9985,1107
51.1084,1114
51.2292,1106
51.3391,1106
51.4874,0
51.5588,1109
51.6687,1119
51.7786,1127
51.9049,1124
52.0148,1122
52.1246,1123
52.229,1126
52.3389,1129
52.4487,1129
52.5586,1129
52.6849,1130
52.7948,1134
52.9047,1141
53.0145,1145
53.1244,1145
53.2343,1145
53.3551,1149
53.465,1156
53.5748,1159
53.6847,1161
53.7946,1165
53.9044,1167
54.0308,1170
54.1406,1171
54.245,1173
54.3549,1177
54.4647,1181
54.5746,1183
54.7009,1185
54.8108,1190
54.9207,1192
55.0305,1194
55.1404,1199
55.2448,1204
55.3711,1205
55.481,1205
55.5908,1207
55.7007,1212
55.8105,1216
55.9369,1219
56.0468,1222
56.1511,1226
56.261,1229
56.3708,1230
56.4807,1233
56.6071,1238
56.7169,1242
56.8268,1246
56.9366,1250
57.0465,1252
57.1509,1255
57.2772,1259
57.3871,1262
57.4969,1264
57.6068,1268
57.7167,1273
57.843,1275
57.9529,1279
58.0573,1284
58.1671,1287
58.277,1290
58.3868,1294
58.4967,1301
58.623,1306
58.7329,1312
58.8428,1314
58.9526,1315
59.0625,1319
59.1669,1325
59.2767,1330
59.4031,1334
59.5129,1338
59.6228,1343
59.7327,1350
59.8425,1355
59.9524,1359
60.0623,1363
60.2435,0
60.3589,0
60.4688,0
60.5127,1372
60.6226,1387
60.7324,1396
60.8588,1402
60.9686,1412
61.073,1415
61.1829,1411
61.2927,1409
61.4026,1412
61.5125,1415
61.6388,1408
61.7487,1398
61.8585,1396
61.9684,1398
62.0728,1398
62.1826,1396
62.309,1395
62.4188,1394
62.5287,1394
62.655,1394
62.7649,1394
62.8748,1394
62.9956,1394
63.1055,1390
63.2318,1385
63.3417,1384
63.4515,1381
63.5779,1376
63.6823,1374
63.8086,1372
63.9185,1369
64.0283,1368
64.1547,1368
64.2645,1369
64.3854,1372
64.4952,1381
64.6051,1393
64.7314,1399
64.8413,1400
64.9677,1401
65.0775,1404
65.1874,1410
22.7802,769
22.89,772
22.9999,776
23.1207,776
23.2306,776
23.3405,777
23.4503,779
23.5602,780
23.6865,780
23.7964,781
23.9062,781
24.0106,781
24.1205,781
24.2303,781
24.3567,781
24.4666,781
24.5764,781
24.6863,781
24.7961,782
24.906,785
25.0269,785
25.1367,786
25.2466,787
25.3564,788
25.4663,789
25.5927,790
25.7025,791
25.8124,791
25.9167,792
26.0266,792
26.1365,792
26.2628,792
26.3727,792
26.4825,792
26.5924,792
26.7023,792
26.8231,791
26.933,791
27.0428,792
27.1527,794
27.2626,797
27.3889,798
27.4988,798
27.6086,799
27.7185,801
27.8229,802
27.9492,803
28.0591,803
28.1689,803
28.2788,804
28.3887,804
28.515,804
28.6249,804
28.7292,804
28.8391,804
28.949,805
29.0753,805
