22.9175,747
23.0273,748
23.1537,748
23.2635,748
23.3734,749
23.4833,750
23.5931,751
23.714,751
23.8239,752
23.9337,753
24.0436,754
24.1699,755
24.2798,754
24.3896,754
24.4995,755
24.6094,756
24.7137,757
24.8401,758
24.95,759
25.0598,759
25.1697,760
25.2795,761
25.4059,761
25.5103,761
25.6201,762
25.73,764
25.8398,764
25.9662,764
26.076,765
26.1859,766
26.2958,767
26.4056,767
26.5265,768
26.6364,768
26.7462,769
26.8561,770
26.9659,770
27.0923,770
27.2021,770
27.312,772
27.4219,774
27.5262,775
27.6526,775
27.7625,776
27.8723,778
27.9822,779
28.092,780
28.2184,780
28.3228,780
28.4326,781
28.5425,785
28.6688,786
28.7787,788
28.8885,790
28.9984,790
29.1083,792
29.2181,798
29.339,806
29.4489,808
29.5587,803
29.6686,797
29.7784,795
29.9048,794
30.0146,794
30.1245,795
30.2344,796
30.3387,801
30.4651,807
30.575,810
30.6848,811
30.7947,813
30.9045,812
31.0309,812
31.1353,813
31.2451,811
31.355,808
31.4648,807
31.5912,808
31.701,812
31.8109,817
31.9208,815
32.0306,812
32.1515,811
32.2614,813
32.3712,816
32.4811,816
32.5909,815
32.7173,816
32.8271,817
32.937,818
33.0469,819
33.1677,820
33.2776,823
33.3875,825
33.4973,823
33.6072,823
33.717,827
33.8434,830
33.9478,830
34.0576,829
34.1675,830
34.2773,831
34.4037,831
34.5135,831
34.6234,834
34.7333,837
34.8431,839
34.964,841
35.0739,848
35.1837,853
35.2936,848
35.4034,843
35.5298,842
35.6396,842
35.7495,844
35.8594,847
35.9637,850
36.0901,853
36.2,856
36.3098,856
36.4197,854
36.5295,856
36.6559,860
36.7603,862
36.8701,864
36.98,865
37.0898,865
37.2162,866
37.326,868
37.4359,869
37.5458,869
37.6666,870
37.7765,870
37.8864,872
37.9962,878
38.1061,880
38.2159,877
38.3258,877
38.4357,877
38.5455,878
38.6554,879
38.7653,880
38.8696,880
38.9795,882
39.0894,888
39.1992,897
39.3091,898
39.4189,893
39.5288,893
39.6387,895
39.7485,895
39.8584,895
39.9683,896
40.0781,897
40.1825,900
40.2924,904
40.4022,906
40.5121,906
40.6219,909
40.7318,913
40.8417,913
40.9515,911
41.0614,912
41.1713,912
41.2811,913
41.3855,917
41.4954,919
41.6052,919
41.7151,922
41.825,925
41.9348,929
42.0612,931
42.171,931
42.2809,931
42.3853,932
42.4951,934
42.605,941
42.7148,947
42.8412,944
42.951,946
43.0609,953
43.1708,954
43.2806,955
43.3905,953
43.4949,954
43.6212,961
43.7311,965
43.8409,960
43.9508,956
44.0607,957
44.1705,959
44.2804,967
44.4012,978
44.5111,984
44.621,987
44.7308,986
44.8407,986
44.9506,988
45.0769,990
45.1868,988
45.2966,981
45.401,983
45.5109,995
45.6207,999
45.7306,993
45.8569,994
45.9668,1000
46.0767,1007
46.1865,1011
46.2964,1012
46.4062,1013
46.5271,1013
46.637,1012
46.7468,1015
46.8567,1020
46.9666,1021
47.0764,1023
47.2028,1026
47.3071,1033
47.417,1037
47.5269,1035
47.6367,1036
47.7466,1040
47.8729,1042
47.9828,1045
48.0927,1043
48.2025,1045
48.3124,1052
48.4167,1053
48.5431,1055
48.653,1064
48.7628,1071
48.8727,1074
48.9825,1073
49.1089,1077
49.2188,1084
49.3231,1092
49.433,1101
49.5428,1100
49.6527,1092
49.7791,1096
49.8889,1113
49.9988,1118
50.1086,1116
50.2185,1125
50.3229,1131
50.4492,1126
50.5591,1126
50.6689,1133
50.7788,1137
50.8887,1143
51.015,1153
51.1249,1158
51.2292,1157
51.3391,1157
51.449,1157
51.5588,1162
51.6852,1168
51.795,1167
51.9049,1172
52.0148,1180
52.1246,1180
52.229,1178
52.3553,1180
52.4652,1180
52.5751,1189
52.6849,1205
52.7948,1211
52.9047,1208
53.031,1209
53.1354,1209
53.2452,1208
53.3551,1216
53.465,1228
53.5913,1233
53.7012,1234
53.811,1237
53.9209,1239
54.0308,1244
54.1406,1252
54.2615,1257
54.3713,1266
54.4812,1267
54.5911,1263
54.7009,1272
54.8108,1284
54.9371,1286
55.0415,1280
55.1514,1283
55.2612,1296
55.3711,1303
55.4974,1310
55.6073,1318
55.7172,1320
55.827,1319
55.9369,1327
56.0468,1341
56.1511,1345
56.2775,1347
56.3873,1352
56.4972,1350
56.6071,1351
56.7169,1357
56.8268,1356
56.9366,1353
57.0575,1361
57.1674,1368
57.2772,1366
57.3871,1365
57.4969,1367
57.6068,1372
57.7167,1379
57.843,1383
57.9529,1388
58.0573,1393
58.1671,1394
58.277,1395
58.3868,1399
58.5132,1406
58.623,1410
58.7329,1415
58.8428,1423
58.9526,1428
59.1229,0
59.2328,0
59.3481,0
59.458,0
59.5734,0
59.6832,0
59.7986,0
59.9084,0
60.0183,0
60.1337,0
60.2435,0
60.293,1782
60.4028,1785
60.5127,1790
60.6226,1794
60.7489,1796
60.8588,1799
60.9686,1802
61.073,1808
61.1829,1813
61.2927,1817
61.4026,1820
61.5289,1825
61.6388,1832
61.7487,1840
61.8585,1845
61.9684,1852
62.0728,1862
62.1826,1864
62.309,1865
62.4188,1874
62.5287,1889
62.6385,1899
62.7484,1905
62.8583,1911
62.9791,1918
63.089,1924
63.1989,1928
63.3087,1932
63.4186,1937
63.5284,1941
63.6383,1951
63.7646,1968
